;MaterialOld;MaterialNew;DescrizioneOld;GMD FDF ID old;Brand old;DescrizioneNew;GMD FDF ID new;Brand New
344;44072654;44072654;PREGABALIN SDZ 75MG 14HGC V1 IT;121177;Sandoz;PREGABALIN SDZ 75MG 14HGC V1 IT;121177;Sandoz
345;44080133;44072654;PREGABALIN SDZ 75MG 14HGC SM IT;121177;Sandoz;PREGABALIN SDZ 75MG 14HGC V1 IT;121177;Sandoz
346;44062224;44072651;PREGABALIN SDZ 150MG 56HGC IT;133438;Sandoz;PREGABALIN SDZ 150MG 56HGC V1 IT;133438;Sandoz
347;44072651;44072651;PREGABALIN SDZ 150MG 56HGC V1 IT;133438;Sandoz;PREGABALIN SDZ 150MG 56HGC V1 IT;133438;Sandoz
348;44072652;44072652;PREGABALIN SDZ 25MG 14HGC V1 IT;121169;Sandoz;PREGABALIN SDZ 25MG 14HGC V1 IT;121169;Sandoz
349;44062221;44072652;PREGABALIN SDZ 25MG 14HGC IT;121169;Sandoz;PREGABALIN SDZ 25MG 14HGC V1 IT;121169;Sandoz
350;44080128;44072652;PREGABALIN SDZ 25MG 14HGC SM IT;121169;Sandoz;PREGABALIN SDZ 25MG 14HGC V1 IT;121169;Sandoz
351;44019558;44019558;CITALOPRAM SDZ BV 20MG 28FCT IT;101594;Sandoz;CITALOPRAM SDZ BV 20MG 28FCT IT;101594;Sandoz
352;998344;44019558;CITALOPRAM SDZ 20MG 28FCT SM IT;101594;Sandoz;CITALOPRAM SDZ BV 20MG 28FCT IT;101594;Sandoz
353;999916;44019558;CITALOPRAM SDZ 20MG 28FCT IT;101594;Sandoz;CITALOPRAM SDZ BV 20MG 28FCT IT;101594;Sandoz
354;44028397;44028397;FLUOXETINA SDZ 20MG 28HGC V1 IT;100192;Sandoz;FLUOXETINA SDZ 20MG 28HGC V1 IT;100192;Sandoz
355;561506;44028397;FLUOXETINA HEX 20MG 28HGC IT;100192;Sandoz;FLUOXETINA SDZ 20MG 28HGC V1 IT;100192;Sandoz
356;44000733;44028397;FLUOXETINA SDZ 20MG 28HGC IT;100192;Sandoz;FLUOXETINA SDZ 20MG 28HGC V1 IT;100192;Sandoz
357;615634;615634;FINASTERIDE SDZ 5MG 15FCT IT;112309;Sandoz;FINASTERIDE SDZ 5MG 15FCT IT;112309;Sandoz
358;44007089;615634;FINASTERIDE SDZ 5MG 15FCT IT;112309;Sandoz;FINASTERIDE SDZ 5MG 15FCT IT;112309;Sandoz
359;44016408;615634;FINASTERIDE SDZ 5MG 15FCT SM IT;112309;Sandoz;FINASTERIDE SDZ 5MG 15FCT IT;112309;Sandoz
360;615638;615638;FINASTERIDE HEX 5MG 15FCT IT;112309;Hexal;FINASTERIDE HEX 5MG 15FCT IT;112309;Hexal
361;44007090;615638;FINASTERIDE HEX 5MG 15FCT IT;112309;Hexal;FINASTERIDE HEX 5MG 15FCT IT;112309;Hexal
362;44064353;44064353;ITRACONAZOLO SDZ 100MG 8HGC V2 IT;110872;Sandoz;ITRACONAZOLO SDZ 100MG 8HGC V2 IT;110872;Sandoz
363;998992;44064353;ITRACONAZOLO SDZ 100MG 8HGC IT;110872;Sandoz;ITRACONAZOLO SDZ 100MG 8HGC V2 IT;110872;Sandoz
364;44047955;44064353;ITRACONAZOLO SDZ 100MG 8HGC V1 IT;110872;Sandoz;ITRACONAZOLO SDZ 100MG 8HGC V2 IT;110872;Sandoz
365;44014869;44066502;FUROSEMIDE HEX 20MG/2ML 5LIAM IT;109017;Hexal;FUROSEMIDE HEX 20MG/2ML 5LIAM V1 IT;109017;Hexal
366;44066502;44066502;FUROSEMIDE HEX 20MG/2ML 5LIAM V1 IT;109017;Hexal;FUROSEMIDE HEX 20MG/2ML 5LIAM V1 IT;109017;Hexal
367;44002269;44066502;FUROSEMIDE HEX 20MG/2ML 2ML 5LIAM IT;109017;Hexal;FUROSEMIDE HEX 20MG/2ML 5LIAM V1 IT;109017;Hexal
368;44040709;44040709;BRILLEVE 20/75MCG 21SCT IT;117646;Sandoz;BRILLEVE 20/75MCG 21SCT IT;117646;Sandoz
369;44058294;44040709;BRILLEVE 20/75MCG 21SCT SM IT;117646;Sandoz;BRILLEVE 20/75MCG 21SCT IT;117646;Sandoz
370;44040710;44040710;BRILLEVE 30/75MCG 21SCT IT;117647;Sandoz;BRILLEVE 30/75MCG 21SCT IT;117647;Sandoz
371;44058293;44040710;BRILLEVE 30/75MCG 21SCT SM IT;117647;Sandoz;BRILLEVE 30/75MCG 21SCT IT;117647;Sandoz
372;44046232;44046232;RUBIRA 0,02MG/3MG 21FCT IT;125862;Sandoz;RUBIRA 0,02MG/3MG 21FCT IT;125862;Sandoz
373;44052189;44046232;RUBIRA 3MG+0,02MG 21FCT SM IT;125862;Sandoz;RUBIRA 0,02MG/3MG 21FCT IT;125862;Sandoz
374;44046235;44046235;CALINDIR 3MG/0,03MG 21FCT IT;117975;Sandoz;CALINDIR 3MG/0,03MG 21FCT IT;117975;Sandoz
375;44052188;44046235;CALINDIR 3MG+0,03MG 21FCT SM IT;117975;Sandoz;CALINDIR 3MG/0,03MG 21FCT IT;117975;Sandoz
376;44053664;44053664;TIBOCINA 2.5MG 30TAB IT;139340;Sandoz;TIBOCINA 2.5MG 30TAB IT;139340;Sandoz
377;44058295;44053664;TIBOCINA 2.5MG 30TAB SM IT;112311;Sandoz;TIBOCINA 2.5MG 30TAB IT;139340;Sandoz
378;44064008;44064008;DESANTREL 75MCG 28FCT IT;117474;Sandoz;DESANTREL 75MCG 28FCT IT;117474;Sandoz
379;44074711;44064008;DESANTREL 75MCG 28FCT SM IT;117474;Sandoz;DESANTREL 75MCG 28FCT IT;117474;Sandoz
380;44039378;44074072;LATA+TIMO SDZ 0.05MG/ML 2.5ML LDP IT;118374;Sandoz;LATA+TIMO SDZ 0.005%+0.5% 2.5ML LDP IT;118374;Sandoz
381;44074072;44074072;LATA+TIMO SDZ 0.005%+0.5% 2.5ML LDP IT;118374;Sandoz;LATA+TIMO SDZ 0.005%+0.5% 2.5ML LDP IT;118374;Sandoz
382;44053333;44053333;FENTICER 25MCG/H 3TTSM IT;121124;Sandoz;FENTICER 25MCG/H 3TTSM IT;121124;Sandoz
383;44013972;44053333;FENTANYL SDZ 25MCG 3TTSM IT;121124;Sandoz;FENTICER 25MCG/H 3TTSM IT;121124;Sandoz
384;44053871;44053333;FENTICER PLACEBO 25MCG/H 3TTSM SM IT;121124;Sandoz;FENTICER 25MCG/H 3TTSM IT;121124;Sandoz
385;44053334;44053334;FENTICER 50MCG/H 3TTSM IT;122163;Sandoz;FENTICER 50MCG/H 3TTSM IT;122163;Sandoz
386;44013973;44053334;FENTANYL SDZ 50MCG 3TTSM IT;122163;Sandoz;FENTICER 50MCG/H 3TTSM IT;122163;Sandoz
387;44053335;44053335;FENTICER 75MCG/H 3TTSM IT;122164;Sandoz;FENTICER 75MCG/H 3TTSM IT;122164;Sandoz
388;44013974;44053335;FENTANYL SDZ 75MCG 3TTSM IT;122164;Sandoz;FENTICER 75MCG/H 3TTSM IT;122164;Sandoz
389;44053336;44053336;FENTICER 100MCG/H 3TTSM IT;122165;Sandoz;FENTICER 100MCG/H 3TTSM IT;122165;Sandoz
390;44013975;44053336;FENTANYL SDZ 100MCG 3TTSM IT;122165;Sandoz;FENTICER 100MCG/H 3TTSM IT;122165;Sandoz
391;44071012;44063735;DULOXETINA SDZ 30MG 28GRC V1 IT;120868;Sandoz;DULOXETINA SDZ 30MG 28GRC IT;120868;Sandoz
392;44063735;44063735;DULOXETINA SDZ 30MG 28GRC IT;120868;Sandoz;DULOXETINA SDZ 30MG 28GRC IT;120868;Sandoz
393;44071014;44063733;DULOXETINA SDZ 60MG 28GRC V1 IT;120874;Sandoz;DULOXETINA SDZ 60MG 28GRC IT;120874;Sandoz
394;44063733;44063733;DULOXETINA SDZ 60MG 28GRC IT;120874;Sandoz;DULOXETINA SDZ 60MG 28GRC IT;120874;Sandoz
395;44001221;44001221;ACICLOVIR SDZ 5% 3G CRM IT;104511;Sandoz;ACICLOVIR SDZ 5% 3G CRM IT;104511;Sandoz
396;44001758;44001221;ACICLOVIR SDZ 5% 3G CRM SM IT;104511;Sandoz;ACICLOVIR SDZ 5% 3G CRM IT;104511;Sandoz
397;44020678;44020678;SANGERMINA SDZ 2BLS 10SSP IT;112312;Sandoz;SANGERMINA SDZ 2BLS 10SSP IT;112312;Sandoz
398;44001717;44020678;BACILLUS SUBTIUS  2BLS 5ML 10SSP IT;112312;Sandoz;SANGERMINA SDZ 2BLS 10SSP IT;112312;Sandoz
399;44001718;44020678;BACILLUS SUBTIUS 2BLS  5ML 10SSP SM IT;112312;Sandoz;SANGERMINA SDZ 2BLS 10SSP IT;112312;Sandoz
400;44040527;44040527;VENLAFAXINA SDZ 37,5MG 28PRCH IT;107269;Sandoz;VENLAFAXINA SDZ 37,5MG 28PRCH IT;107269;Sandoz
401;44077644;44040527;VENLAFAXINA SDZ 37,5MG 28PRCH V1 IT;107269;Sandoz;VENLAFAXINA SDZ 37,5MG 28PRCH IT;107269;Sandoz
402;44042901;44042901;PRAMIPEXOLO SDZ 0,18MG 30TAB V1 IT;108402;Sandoz;PRAMIPEXOLO SDZ 0,18MG 30TAB V1 IT;108402;Sandoz
403;44032189;44042901;PRAMIPEXOLO SDZ 0,18MG 30TAB IT;108402;Sandoz;PRAMIPEXOLO SDZ 0,18MG 30TAB V1 IT;108402;Sandoz
404;44042902;44042902;PRAMIPEXOLO SDZ 0,7MG 30TAB V1 IT;108408;Sandoz;PRAMIPEXOLO SDZ 0,7MG 30TAB V1 IT;108408;Sandoz
405;44032190;44042902;PRAMIPEXOLO SDZ 0,7MG 30TAB IT;108408;Sandoz;PRAMIPEXOLO SDZ 0,7MG 30TAB V1 IT;108408;Sandoz
406;44022443;44022648;NEOFORMITROL 1MG 20ODT IT;127288;Mipharm;NEOFORMITROL 1MG 20ODT IT S/Z;127330;Mipharm
407;44022648;44022648;NEOFORMITROL 1MG 20ODT IT S/Z;127330;Mipharm;NEOFORMITROL 1MG 20ODT IT S/Z;127330;Mipharm
408;44001180;44001180;NIFEDIPINA SDZ 20MG 50PRT IT;100132;Sandoz;NIFEDIPINA SDZ 20MG 50PRT IT;100132;Sandoz
409;44025281;44001180;NIFEDIPINA SDZ 20MG 50PRT IT;113722;Sandoz;NIFEDIPINA SDZ 20MG 50PRT IT;100132;Sandoz
410;44049332;44049332;LORMETAZEPAM SDZ 2Mg 30TAB V1 IT;101821;Sandoz;LORMETAZEPAM SDZ 2Mg 30TAB V1 IT;101821;Sandoz
411;44018991;44049332;LORMETAZEPAM SDZ 2MG 30TAB IT;101821;Sandoz;LORMETAZEPAM SDZ 2Mg 30TAB V1 IT;101821;Sandoz
412;44067371;44067371;GLICLAZIDE SDZ 30MG 60PRT V1 IT;117318;Sandoz;GLICLAZIDE SDZ 30MG 60PRT V1 IT;117318;Sandoz
413;44058335;44067371;GLICLAZIDE SDZ 30MG 60PRT IT;117318;Sandoz;GLICLAZIDE SDZ 30MG 60PRT V1 IT;117318;Sandoz
414;998262;998262;CARVEDILOLO SDZ 6.25MG 28TAB IT;100882;Sandoz;CARVEDILOLO SDZ 6.25MG 28TAB IT;100882;Sandoz
415;44010115;998262;CARVEDILOLO SDZ 6,25MG 28TAB SM IT;100882;Sandoz;CARVEDILOLO SDZ 6.25MG 28TAB IT;100882;Sandoz
416;44046398;44046398;BUDESONIDE SDZ 0.5MG/ML 2ML 20LIIN IT;112371;Sandoz;BUDESONIDE SDZ 0.5MG/ML 2ML 20LIIN IT;112371;Sandoz
417;44053350;44046398;BUDESONIDE SDZ 0,5MG/ML 2ML 20LIIN SM IT;112371;Sandoz;BUDESONIDE SDZ 0.5MG/ML 2ML 20LIIN IT;112371;Sandoz
418;44083243;44046398;BUDESONIDE SDZ 1MG/2ML 20LIIN VI IT;112371;Sandoz;BUDESONIDE SDZ 0.5MG/ML 2ML 20LIIN IT;112371;Sandoz
419;44049325;44049325;LORMETAZEPAM SDZ 1MG 30TAB V1 IT;100904;Sandoz;LORMETAZEPAM SDZ 1MG 30TAB V1 IT;100904;Sandoz
420;44018990;44049325;LORMETAZEPAM SDZ 1MG 30TAB IT;100904;Sandoz;LORMETAZEPAM SDZ 1MG 30TAB V1 IT;100904;Sandoz
421;44053062;44052315;MEMANTINA LEK 20MG 28FCT IT;134394;Sandoz;MEMANTINA SDZ 20MG 28FCT IT;134394;Sandoz
422;44052315;44052315;MEMANTINA SDZ 20MG 28FCT IT;134394;Sandoz;MEMANTINA SDZ 20MG 28FCT IT;134394;Sandoz
423;44053063;44052314;MEMANTINA LEK 10MG 56FCT IT;126696;Sandoz;MEMANTINA SDZ 10MG 56FCT IT;126696;Sandoz
424;44052314;44052314;MEMANTINA SDZ 10MG 56FCT IT;126696;Sandoz;MEMANTINA SDZ 10MG 56FCT IT;126696;Sandoz
425;44055950;44077116;OMEPRAZOLO HEX 10MG 14GRC V1 IT;110545;Hexal;OMEPRAZOLO HEX 10MG 14GRC V2 IT;110545;Hexal
426;44011179;44077116;OMEPRAZOLO HEX 10MG  14GRC IT;110545;Hexal;OMEPRAZOLO HEX 10MG 14GRC V2 IT;110545;Hexal
427;44077116;44077116;OMEPRAZOLO HEX 10MG 14GRC V2 IT;110545;Hexal;OMEPRAZOLO HEX 10MG 14GRC V2 IT;110545;Hexal
428;44072465;44072465;ZOFRAN 4MG/2ML 2ML 1LIAM IT;107182;Novartis Mature Brand;ZOFRAN 4MG/2ML 2ML 1LIAM IT;107182;Novartis Mature Brand
429;44072487;44072465;ZOFRAN 4MG/2ML 2ML 1LIAM ITH IT;107182;Novartis Mature Brand;ZOFRAN 4MG/2ML 2ML 1LIAM IT;107182;Novartis Mature Brand
430;44072378;44072378;FAMVIR 125MG 10FCT IT;109746;Novartis Mature Brand;FAMVIR 125MG 10FCT IT;109746;Novartis Mature Brand
431;44081718;44072378;FAMVIR 125MG 10FCT V1 IT;109746;Novartis Mature Brand;FAMVIR 125MG 10FCT IT;109746;Novartis Mature Brand
432;44029199;44029199;AMOXICILLINA HEX 1G 12FCT V1 IT;100292;Hexal;AMOXICILLINA HEX 1G 12FCT V1 IT;100292;Hexal
433;555167;44029199;AMOXICILLINA HEX 1G 12FCT IT;100292;Hexal;AMOXICILLINA HEX 1G 12FCT V1 IT;100292;Hexal
434;44067085;44067085;GLIMEPIRIDE SDZ 2MG 30TAB V1 IT;100920;Sandoz;GLIMEPIRIDE SDZ 2MG 30TAB V1 IT;100920;Sandoz
435;999252;44067085;GLIMEPIRIDE SDZ 2MG 30TAB IT;100920;Sandoz;GLIMEPIRIDE SDZ 2MG 30TAB V1 IT;100920;Sandoz
436;44068003;44068003;METOPROLOLO HEX 200MG 28PRT V1 IT;116383;Hexal;METOPROLOLO HEX 200MG 28PRT V1 IT;116383;Hexal
437;587985;44068003;METOPROLOLO HEX 200MG 28PRT IT;116383;Hexal;METOPROLOLO HEX 200MG 28PRT V1 IT;116383;Hexal
438;44059145;44059145;NORFLOXACINA SDZ 400MG 14FCT V1 IT;101178;Sandoz;NORFLOXACINA SDZ 400MG 14FCT V1 IT;101178;Sandoz
439;991269;44059145;NORFLOXACINA SDZ 400MG 14FCT IT;101178;Sandoz;NORFLOXACINA SDZ 400MG 14FCT V1 IT;101178;Sandoz
440;999941;44059145;NORFLOXACINA SDZ 400MG 14FCT IT;101178;Sandoz;NORFLOXACINA SDZ 400MG 14FCT V1 IT;101178;Sandoz
441;44064790;44064790;CIPROFLOXACINA SDZ 250MG 10FCT V2 IT;100568;Sandoz;CIPROFLOXACINA SDZ 250MG 10FCT V2 IT;100568;Sandoz
442;44061607;44064790;CIPROFLOXACINA SDZ 250MG 10FCT V1 IT;100568;Sandoz;CIPROFLOXACINA SDZ 250MG 10FCT V2 IT;100568;Sandoz
443;609442;44064790;CIPROFLOXACINA SDZ 250MG 10FCT IT;100568;Sandoz;CIPROFLOXACINA SDZ 250MG 10FCT V2 IT;100568;Sandoz
444;44061605;44082551;CIPROFLOXACINA SDZ 750MG 12FCT V1 IT;107702;Sandoz;CIPROFLOXACINA SDZ 750MG 12FCT V2 IT;107702;Sandoz
445;990782;44082551;CIPROFLOXACINA SDZ 750MG 12FCT IT;107702;Sandoz;CIPROFLOXACINA SDZ 750MG 12FCT V2 IT;107702;Sandoz
446;44082551;44082551;CIPROFLOXACINA SDZ 750MG 12FCT V2 IT;107702;Sandoz;CIPROFLOXACINA SDZ 750MG 12FCT V2 IT;107702;Sandoz
447;609445;44082551;CIPROFLOXACINA SDZ 750MG 12FCT IT;107702;Sandoz;CIPROFLOXACINA SDZ 750MG 12FCT V2 IT;107702;Sandoz
448;993154;993154;CLARITROMICINA 250MG 12FCT IT;108736;Sandoz;CLARITROMICINA 250MG 12FCT IT;108736;Sandoz
449;44019419;993154;CLARITHROMYCINA SDZ 250MG 12FCT  SM IT;108736;Sandoz;CLARITROMICINA 250MG 12FCT IT;108736;Sandoz
450;44016959;44016959;AZITROMICINA SDZ 200MG 37.5ML POS IT;107723;Sandoz;AZITROMICINA SDZ 200MG 37.5ML POS IT;107723;Sandoz
451;44046985;44016959;NEMEZID 200MG/5ML 37.5ML POS IT;107723;Sandoz;AZITROMICINA SDZ 200MG 37.5ML POS IT;107723;Sandoz
452;44057823;44057823;CLARITROMICINA HEX 250MG 12FCT V1 IT;102123;Hexal;CLARITROMICINA HEX 250MG 12FCT V1 IT;102123;Hexal
453;611769;44057823;CLARITROMICINA HEX 250MG 12FCT IT;102123;Hexal;CLARITROMICINA HEX 250MG 12FCT V1 IT;102123;Hexal
454;44057829;44057829;CLARITROMICINA HEX 500MG 14FCT V1 IT;100345;Hexal;CLARITROMICINA HEX 500MG 14FCT V1 IT;100345;Hexal
455;611771;44057829;CLARITROMICINA HEX 500MG 14FCT IT;100345;Hexal;CLARITROMICINA HEX 500MG 14FCT V1 IT;100345;Hexal
456;44058836;44058836;ALPRAZOLAM HEX AG 0,50MG 20TAB V2 IT;100432;Hexal;ALPRAZOLAM HEX AG 0,50MG 20TAB V2 IT;100432;Hexal
457;44001830;44058836;ALPRAZOLAM HEX 0,50MG 20TAB IT;100432;Hexal;ALPRAZOLAM HEX AG 0,50MG 20TAB V2 IT;100432;Hexal
458;604746;44058836;ALPRAZOLAM HEX AG 0,50MG 20TAB IT;100432;Hexal;ALPRAZOLAM HEX AG 0,50MG 20TAB V2 IT;100432;Hexal
459;44031644;44058836;ALPRAZOLAM HEX AG 0,50MG 20TAB V1 IT;100432;Hexal;ALPRAZOLAM HEX AG 0,50MG 20TAB V2 IT;100432;Hexal
460;44058837;44058837;ALPRAZOLAM HEX AG 0,250MG 20TAB V2 IT;100429;Hexal;ALPRAZOLAM HEX AG 0,250MG 20TAB V2 IT;100429;Hexal
461;44001831;44058837;ALPRAZOLAM HEX 0,25MG 20TAB IT;100429;Hexal;ALPRAZOLAM HEX AG 0,250MG 20TAB V2 IT;100429;Hexal
462;604748;44058837;ALPRAZOLAM HEX AG 0,250MG 20TAB IT;100429;Hexal;ALPRAZOLAM HEX AG 0,250MG 20TAB V2 IT;100429;Hexal
463;44031645;44058837;ALPRAZOLAM HEX AG 0,250MG 20TAB V1 IT;100429;Hexal;ALPRAZOLAM HEX AG 0,250MG 20TAB V2 IT;100429;Hexal
464;44058838;44058838;ALPRAZOLAM HEX AG 1MG 20TAB V2 IT;100435;Hexal;ALPRAZOLAM HEX AG 1MG 20TAB V2 IT;100435;Hexal
465;44001809;44058838;ALPRAZOLAM HEX 1MG 20TAB IT;100435;Hexal;ALPRAZOLAM HEX AG 1MG 20TAB V2 IT;100435;Hexal
466;604742;44058838;ALPRAZOLAM HEX AG 1MG 20TAB IT;100435;Hexal;ALPRAZOLAM HEX AG 1MG 20TAB V2 IT;100435;Hexal
467;44031643;44058838;ALPRAZOLAM HEX AG 1MG 20TAB V1 IT;100435;Hexal;ALPRAZOLAM HEX AG 1MG 20TAB V2 IT;100435;Hexal
468;44029194;44029194;PRAVASTATINA SDZ 20MG 10TAB V1 IT;103251;Sandoz;PRAVASTATINA SDZ 20MG 10TAB V1 IT;103251;Sandoz
469;44011946;44029194;PRAVASTATINA SDZ 20MG 10TAB SM IT;103251;Sandoz;PRAVASTATINA SDZ 20MG 10TAB V1 IT;103251;Sandoz
470;611779;44029194;PRAVASTATINA SDZ 20MG 10TAB IT;103251;Sandoz;PRAVASTATINA SDZ 20MG 10TAB V1 IT;103251;Sandoz
471;44056729;44056729;TELMISARTAN SDZ 40MG 28TAB V1 IT;120885;Sandoz;TELMISARTAN SDZ 40MG 28TAB V1 IT;120885;Sandoz
472;44047652;44056729;TELMISARTAN SDZ 40MG 28TAB IT;111466;Sandoz;TELMISARTAN SDZ 40MG 28TAB V1 IT;120885;Sandoz
473;990394;990394;SERTRALINA SDZ 50MG 15FCT IT;104705;Sandoz;SERTRALINA SDZ 50MG 15FCT IT;104705;Sandoz
474;44010123;990394;SERTRALINA SDZ 50MG 15FCT SM IT;104705;Sandoz;SERTRALINA SDZ 50MG 15FCT IT;104705;Sandoz
475;44060859;44060859;ZIPRASIDONE SDZ 20MG 56HGC V1 IT;137616;Sandoz;ZIPRASIDONE SDZ 20MG 56HGC V1 IT;137616;Sandoz
476;44045859;44060859;ZIPRASIDONE SDZ 20MG 56HGC IT;137616;Sandoz;ZIPRASIDONE SDZ 20MG 56HGC V1 IT;137616;Sandoz
477;44023200;44023200;ALLOPURINOLO SDZ 100MG 50TAB IT;101499;Sandoz;ALLOPURINOLO SDZ 100MG 50TAB IT;101499;Sandoz
478;609368;44023200;ALLOPURINOLO SDZ 100MG 50TAB IT;101499;Sandoz;ALLOPURINOLO SDZ 100MG 50TAB IT;101499;Sandoz
479;44040344;44040344;MONTELUKAST SDZ GMBH 5MG 28CHT IT;118474;Sandoz;MONTELUKAST SDZ GMBH 5MG 28CHT IT;118474;Sandoz
480;44083554;44040344;MONTELUKAST SDZ GMBH 5MG 28CHT V1 IT;118474;Sandoz;MONTELUKAST SDZ GMBH 5MG 28CHT IT;118474;Sandoz
481;44056790;44056790;TELMISARTAN SDZ 20MG 28TAB V1 IT;126679;Sandoz;TELMISARTAN SDZ 20MG 28TAB V1 IT;126679;Sandoz
482;44047651;44056790;TELMISARTAN SDZ 20MG 28TAB IT;111465;Sandoz;TELMISARTAN SDZ 20MG 28TAB V1 IT;126679;Sandoz
483;993954;993954;GABAPENTIN SDZ 100MG 50HGC IT;101783;Sandoz;GABAPENTIN SDZ 100MG 50HGC IT;101783;Sandoz
484;998782;993954;GABAPENTIN SDZ 100MG 50HGC V1 IT;101783;Sandoz;GABAPENTIN SDZ 100MG 50HGC IT;101783;Sandoz
485;993994;993994;GABAPENTIN HEX 100MG 50HGC IT;101783;Hexal;GABAPENTIN HEX 100MG 50HGC IT;101783;Hexal
486;579641;993994;GABAPENTIN HEX 100MG 50HGC V1 IT;101783;Hexal;GABAPENTIN HEX 100MG 50HGC IT;101783;Hexal
487;993996;993996;GABAPENTIN HEX 400MG 30HGC IT;101979;Hexal;GABAPENTIN HEX 400MG 30HGC IT;101979;Hexal
488;579643;993996;GABAPENTIN HEX 400MG 30HGC V1 IT;101979;Hexal;GABAPENTIN HEX 400MG 30HGC IT;101979;Hexal
489;44017087;44017087;LOSARTAN SDZ 12,5MG 21FCT IT;110898;Sandoz;LOSARTAN SDZ 12,5MG 21FCT IT;110898;Sandoz
490;44023962;44017087;LOSAHYP 12,5MG 21FCT IT;110898;Sandoz;LOSARTAN SDZ 12,5MG 21FCT IT;110898;Sandoz
491;44062220;44072653;PREGABALIN SDZ 300MG 56HGC IT;133439;Sandoz;PREGABALIN SDZ 300MG 56HGC V1 IT;133439;Sandoz
492;44072653;44072653;PREGABALIN SDZ 300MG 56HGC V1 IT;133439;Sandoz;PREGABALIN SDZ 300MG 56HGC V1 IT;133439;Sandoz
493;44072650;44072650;PREGABALIN SDZ 150MG 14HGC V1 IT;135923;Sandoz;PREGABALIN SDZ 150MG 14HGC V1 IT;135923;Sandoz
494;44062223;44072650;PREGABALIN SDZ 150MG 14HGC IT;135923;Sandoz;PREGABALIN SDZ 150MG 14HGC V1 IT;135923;Sandoz
495;44019559;44019559;CITALOPRAM SDZ BV 40MG 14FCT IT;109289;Sandoz;CITALOPRAM SDZ BV 40MG 14FCT IT;109289;Sandoz
496;999915;44019559;CITALOPRAM SDZ 40MG 14FCT IT;109289;Sandoz;CITALOPRAM SDZ BV 40MG 14FCT IT;109289;Sandoz
497;540939;540939;PIROXICAM HEX 20MG 30TAB IT;113066;Hexal;PIROXICAM HEX 20MG 30TAB IT;113066;Hexal
498;44029306;540939;PIROXICAM SDZ 20MG 30TAB IT;113066;Hexal;PIROXICAM HEX 20MG 30TAB IT;113066;Hexal
499;44045705;44045705;TRAMADOLO HEX 100MG/ML 10ML LDP IT;107314;Hexal;TRAMADOLO HEX 100MG/ML 10ML LDP IT;107314;Hexal
500;44053052;44045705;TRAMADOLO HEX 10% 10ML LDP SM IT;107314;Hexal;TRAMADOLO HEX 100MG/ML 10ML LDP IT;107314;Hexal
501;44049399;44049399;PARACETAMOLO SDZ 500MG 20TAB IT;101133;Sandoz;PARACETAMOLO SDZ 500MG 20TAB IT;101133;Sandoz
502;44067224;44049399;EXPO PARACETAM SDZ 500MG 20TABX10 IT;101133;Sandoz;PARACETAMOLO SDZ 500MG 20TAB IT;101133;Sandoz
503;44068868;44059703;BUPROPIONE HCL SDZ 150MG 30PRT IT;119540;Sandoz;BUPROPIONE SDZ 150MG 30PRT BO IT;111709;Sandoz
504;44059703;44059703;BUPROPIONE SDZ 150MG 30PRT BO IT;111709;Sandoz;BUPROPIONE SDZ 150MG 30PRT BO IT;111709;Sandoz
505;44063734;44063734;DULOXETINA SDZ 30MG 7GRC IT;127165;Sandoz;DULOXETINA SDZ 30MG 7GRC IT;127165;Sandoz
506;44071013;44063734;DULOXETINA SDZ 30MG 7GRC V1 IT;127165;Sandoz;DULOXETINA SDZ 30MG 7GRC IT;127165;Sandoz
507;990115;44067982;FLUVASTATINA SDZ 80MG 28PRT IT;109594;Sandoz;FLUVASTATINA SDZ 80MG 28PRT V1 IT;108399;Sandoz
508;44067982;44067982;FLUVASTATINA SDZ 80MG 28PRT V1 IT;108399;Sandoz;FLUVASTATINA SDZ 80MG 28PRT V1 IT;108399;Sandoz
509;44016690;44067982;FLUVASTATINA SDZ 80MG 28PRT IT;109594;Sandoz;FLUVASTATINA SDZ 80MG 28PRT V1 IT;108399;Sandoz
510;44044200;44044200;RALOXIFENE SDZ 60MG 28FCT IT;124432;Sandoz;RALOXIFENE SDZ 60MG 28FCT IT;124432;Sandoz
511;44046308;44044200;RALOXIFENE SDZ 60MG 28FCT V1 IT;118581;Sandoz;RALOXIFENE SDZ 60MG 28FCT IT;124432;Sandoz
512;44057045;44057045;NEVIRAPINA SDZ 200MG 60TAB V1 IT;133100;Sandoz;NEVIRAPINA SDZ 200MG 60TAB V1 IT;133100;Sandoz
513;44047917;44057045;NEVIRAPINA SDZ 200MG 60TAB IT;133100;Sandoz;NEVIRAPINA SDZ 200MG 60TAB V1 IT;133100;Sandoz
514;44066017;44066017;QUETIAPINA SDZ 200MG 60PRT V1 IT;124972;Sandoz;QUETIAPINA SDZ 200MG 60PRT V1 IT;124972;Sandoz
515;44047303;44066017;QUETIAPINA SDZ 200MG 60PRT IT;124972;Sandoz;QUETIAPINA SDZ 200MG 60PRT V1 IT;124972;Sandoz
516;44066018;44066018;QUETIAPINA SDZ 300MG 60PRT V1 IT;124977;Sandoz;QUETIAPINA SDZ 300MG 60PRT V1 IT;124977;Sandoz
517;44047304;44066018;QUETIAPINA SDZ 300MG 60PRT IT;124977;Sandoz;QUETIAPINA SDZ 300MG 60PRT V1 IT;124977;Sandoz
